id,host_id,neighbourhood_cleansed,room_type,latitude,longitude,price_clean,calculated_host_listings_count,availability_365,reviews_per_month,minimum_nights,commercialization_score,operator_type,high_confidence_commercial,signals_fired
639651152189598622,299462,la Dreta de l'Eixample,Entire home/apt,41.38992,2.17374,207.0,130,320,2.13,2,65.1,commercial,1,2
639652121955062285,461820156,el Barri Gòtic,Private room,41.38519,2.17599,45.0,23,76,,32,15.4,medium_term_room_rental,0,0
639695303036682439,462025567,el Fort Pienc,Entire home/apt,41.39608,2.17928,130.0,1,302,1.57,2,56.5,commercial,1,2
639844831439093075,443056621,Hostafrancs,Entire home/apt,41.37521,2.14681,,13,30,0.2,32,42.3,medium_term_home_rental,0,1
640247261761923344,129000409,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.3861865,2.1575144,289.0,14,341,1.68,1,59.4,commercial,1,2
640247295903048065,129000409,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.3861865,2.1575144,246.0,14,359,2.88,1,60.4,commercial,1,2
640247356626623830,129000409,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.3861865,2.1575144,281.0,14,356,4.67,1,60.3,commercial,1,2
640250771431509843,4459553,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.39005,2.17968,198.0,216,295,1.54,1,68.7,commercial,1,2
640269677620707994,10116421,la Dreta de l'Eixample,Entire home/apt,41.39229,2.16195,568.0,6,308,2.32,1,57.2,commercial,1,2
640402595241583305,33278356,el Barri Gòtic,Entire home/apt,41.37778,2.17834,180.0,75,365,,32,64.3,medium_term_home_rental,1,2
640559797373282040,462245941,el Camp de l'Arpa del Clot,Private room,41.41166,2.17755,45.0,1,337,0.98,3,28.5,casual,0,1
640985189020592082,299462,la Vila Olímpica del Poblenou,Entire home/apt,41.38871,2.19702,143.0,130,329,2.31,2,65.6,commercial,1,2
641020247716930473,263691249,Diagonal Mar i el Front Marítim del Poblenou,Entire home/apt,41.40498,2.213,92.0,3,355,0.51,3,59.6,commercial,1,2
641061143071207177,342498888,les Corts,Entire home/apt,41.38941,2.1433,45.0,19,31,0.15,1,42.7,commercial,0,1
641117463719510300,406528119,el Poble Sec,Private room,41.3746263,2.1678581,275.0,2,4,9.34,1,10.2,casual,0,0
641323160822804070,458862217,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38939,2.18209,47.0,5,349,0.24,32,59.4,medium_term_home_rental,1,2
641326531104847625,458862217,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.39004,2.18223,42.0,5,326,0.37,32,58.1,medium_term_home_rental,1,2
641328690216365926,458862217,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.389,2.18183,75.0,5,199,0.06,32,51.1,medium_term_home_rental,1,2
641330893938141387,458862217,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38894,2.18191,47.0,5,286,0.3,32,55.9,medium_term_home_rental,1,2
641332497600662433,458862217,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.39059,2.18228,47.0,5,336,0.38,32,58.6,medium_term_home_rental,1,2
641591209195179461,6787519,la Salut,Entire home/apt,41.41399,2.15322,76.0,3,327,0.32,32,58.0,medium_term_home_rental,1,2
641773513040257646,430800251,la Dreta de l'Eixample,Private room,41.39074,2.17432,86.0,2,232,0.54,3,22.8,casual,0,1
641933277742597291,461806653,Sants - Badal,Entire home/apt,41.37346,2.12892,196.0,3,256,2.3,3,54.1,commercial,1,2
641951883418342200,455185866,la Dreta de l'Eixample,Entire home/apt,41.3895663,2.1639692,139.0,15,246,0.14,31,54.3,medium_term_home_rental,1,2
641957726582733096,462545566,el Clot,Entire home/apt,41.41407239999999,2.1897041,150.0,3,246,3.37,3,53.6,commercial,1,2
641962712608345952,12290372,la Vila de Gràcia,Entire home/apt,41.40318,2.1573,70.0,1,98,0.32,32,45.3,medium_term_home_rental,0,1
642428457481774348,462635357,la Font de la Guatlla,Private room,41.37282,2.14751,109.0,1,322,4.17,3,27.6,casual,0,1
642578238823129651,462670617,la Prosperitat,Private room,41.4404708,2.1816656,47.0,1,14,4.0,1,10.7,casual,0,0
643156380461367248,47171261,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38225,2.18263,249.0,66,225,0.11,32,56.1,medium_term_home_rental,1,2
643237642648902323,33278356,el Raval,Entire home/apt,41.38217,2.16572,223.0,75,338,2.92,1,62.8,commercial,1,2
643237654635430610,33278356,Sant Antoni,Entire home/apt,41.38212,2.16358,217.0,75,353,4.86,1,63.7,commercial,1,2
643237668014309054,33278356,Sant Antoni,Entire home/apt,41.38354,2.16367,308.0,75,282,0.95,1,59.8,commercial,1,2
643252540915521445,11631669,el Parc i la Llacuna del Poblenou,Entire home/apt,41.3934112,2.1852352,205.0,1,341,2.4,5,58.7,commercial,1,2
643815352945301787,128959838,Diagonal Mar i el Front Marítim del Poblenou,Entire home/apt,41.4034,2.21043,224.0,34,78,0.34,1,46.2,commercial,0,1
643961821979785232,9400556,la Sagrada Família,Entire home/apt,41.40051,2.17355,64.0,101,333,3.97,1,64.1,commercial,1,2
644063574240339817,12385333,el Poble Sec,Entire home/apt,41.37132,2.17181,170.0,2,57,3.87,3,43.1,commercial,0,1
644214963424589802,457484586,el Fort Pienc,Entire home/apt,41.3975782,2.1790972,243.0,1,364,,2,59.9,commercial,1,2
644237171682701865,173993443,les Tres Torres,Entire home/apt,41.39291,2.13017,165.0,16,18,1.31,4,41.8,commercial,0,1
644543371847274388,32037490,la Dreta de l'Eixample,Entire home/apt,41.39593,2.16009,254.0,257,194,2.96,2,65.6,commercial,1,2
644546169735175674,32037490,la Dreta de l'Eixample,Entire home/apt,41.39759,2.16177,491.0,257,164,1.3,2,63.9,commercial,0,1
644548080940224949,32037490,la Dreta de l'Eixample,Entire home/apt,41.39554,2.16226,267.0,257,147,1.98,2,63.0,commercial,0,1
644551344989597068,32037490,la Dreta de l'Eixample,Entire home/apt,41.39739,2.1618,385.0,257,139,2.72,2,62.6,commercial,0,1
644598845619223023,305975289,Sants,Private room,41.37409,2.13736,50.0,2,318,0.31,29,22.5,casual,0,1
644609319092681892,32037490,la Vila de Gràcia,Entire home/apt,41.39701,2.15803,299.0,257,147,2.18,2,63.0,commercial,0,1
644612908840063081,32037490,la Vila de Gràcia,Entire home/apt,41.39833,2.1593,294.0,257,151,3.12,2,63.2,commercial,0,1
644618512610477011,32037490,la Vila de Gràcia,Entire home/apt,41.39869,2.15961,281.0,257,158,2.09,2,63.6,commercial,0,1
644680510917522449,346367515,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.38511,2.1574,141.0,514,232,,32,82.7,medium_term_home_rental,1,3
644771126156262079,346367515,la Dreta de l'Eixample,Entire home/apt,41.39361,2.16484,143.0,514,225,0.08,32,82.3,medium_term_home_rental,1,3
644776919990305395,259947451,la Dreta de l'Eixample,Entire home/apt,41.39724,2.17223,70.0,2,179,0.37,31,49.8,medium_term_home_rental,0,1
644778634832402929,9400556,Sant Antoni,Entire home/apt,41.37718,2.16305,58.0,101,325,2.4,1,63.7,commercial,1,2
644791296824055712,407762477,la Vila Olímpica del Poblenou,Entire home/apt,41.3925414791014,2.193074756817376,260.0,1,357,,30,64.6,medium_term_home_rental,1,2
644807604554643456,9400556,el Poble Sec,Entire home/apt,41.37264,2.15755,69.0,101,317,2.06,1,63.2,commercial,1,2
644825732503184253,44913823,la Vila de Gràcia,Private room,41.39771285041824,2.1558139671376275,20.0,9,320,1.45,30,33.0,medium_term_room_rental,0,1
644826346158694420,44913823,la Vila de Gràcia,Shared room,41.39794,2.15785,29.0,9,326,5.27,1,28.3,casual,0,1
644864224228819905,119440,l'Antiga Esquerra de l'Eixample,Private room,41.39092,2.15872,47.0,1,51,0.3,6,12.7,casual,0,0
645437909701718466,32037490,la Dreta de l'Eixample,Entire home/apt,41.39782,2.1622,402.0,257,158,1.64,2,63.6,commercial,0,1
645439586885547163,32037490,la Dreta de l'Eixample,Entire home/apt,41.39567,2.16206,388.0,257,119,3.28,2,61.5,commercial,0,1
645441630111032582,32037490,la Dreta de l'Eixample,Entire home/apt,41.39554,2.16208,448.0,257,125,2.43,2,61.8,commercial,0,1
645540588332874637,1093718,la Sagrada Família,Entire home/apt,41.40326,2.18291,85.0,14,267,0.26,32,55.4,medium_term_home_rental,1,2
646132999434626207,450924555,el Barri Gòtic,Entire home/apt,41.3803,2.17702,,10,81,0.16,1,44.9,commercial,0,1
646138348514198326,450924555,el Barri Gòtic,Entire home/apt,41.38258,2.17698,40.0,10,14,0.17,1,41.2,commercial,0,1
646146320692429052,450924555,el Barri Gòtic,Entire home/apt,41.38232,2.17608,65.0,10,1,0.21,1,40.5,commercial,0,1
646408495441585658,463598396,la Vila de Gràcia,Private room,41.40669,2.16102,77.0,1,154,3.42,6,18.4,casual,0,0
646794811266907066,22076771,el Poble Sec,Entire home/apt,41.37338,2.15905,79.0,20,284,0.24,30,61.7,medium_term_home_rental,1,2
646870281899201087,271461516,la Nova Esquerra de l'Eixample,Entire home/apt,41.3824355387243,2.1522559705372646,135.0,1,179,0.8,32,49.8,medium_term_home_rental,0,1
646992820145542963,232530924,la Dreta de l'Eixample,Entire home/apt,41.39032,2.16719,150.0,1,74,0.31,32,44.0,medium_term_home_rental,0,1
648293667457187687,299462,Sants,Entire home/apt,41.37616,2.13861,137.0,130,292,1.53,2,63.5,commercial,1,2
648322052495776375,1986299,la Vila de Gràcia,Entire home/apt,41.3974908,2.1560361,190.0,27,191,1.85,1,52.0,commercial,1,2
648418271959360998,463557450,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.38781,2.16028,155.0,1,314,1.9,2,57.2,commercial,1,2
648461686847743476,9400556,la Sagrada Família,Entire home/apt,41.40614,2.17896,58.0,101,10,3.97,1,46.3,commercial,0,1
648479221919428536,7637808,Sants,Entire home/apt,41.37274,2.13387,38.0,2,257,0.13,90,44.1,commercial,1,2
648491793084872027,9400556,la Nova Esquerra de l'Eixample,Entire home/apt,41.38107,2.14901,71.0,101,301,1.48,1,62.3,commercial,1,2
648547563070257294,261210318,les Tres Torres,Private room,41.3932943,2.130981,80.0,1,89,0.04,2,14.8,casual,0,0
648908759254576076,1432835,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.38851,2.15747,250.0,43,49,3.28,3,45.1,commercial,0,1
648985087490645607,26059902,la Sagrera,Entire home/apt,41.42436,2.19168,70.0,20,321,0.06,32,58.7,medium_term_home_rental,1,2
649003007084184230,4506446,la Dreta de l'Eixample,Private room,41.40165150933766,2.168540172278881,45.0,1,349,0.19,31,29.1,medium_term_room_rental,0,1
649117805094712533,59160694,Provençals del Poblenou,Private room,41.4166,2.2067,59.0,1,365,,31,30.0,medium_term_room_rental,0,1
649284287141972380,202668449,la Trinitat Nova,Private room,41.4487072,2.1835989,54.0,2,269,,31,24.8,medium_term_room_rental,0,1
649666729910518567,36233647,la Dreta de l'Eixample,Entire home/apt,41.39904,2.16923,283.0,4,113,3.99,2,46.3,commercial,0,1
649681231556673057,299462,la Dreta de l'Eixample,Entire home/apt,41.390294978686,2.1737112417923,155.0,130,308,2.0,2,64.4,commercial,1,2
649753050429298985,458386790,Sants - Badal,Entire home/apt,41.3756376713106,2.1257257700062047,42.0,13,318,0.14,32,58.1,medium_term_home_rental,1,2
649754403581024328,447375626,Sant Gervasi - Galvany,Entire home/apt,41.3997478,2.1516045,212.0,170,87,0.03,32,54.6,medium_term_home_rental,0,1
649754728056014362,447375626,Sant Gervasi - Galvany,Entire home/apt,41.3997478,2.1516045,253.0,170,76,0.03,32,54.0,medium_term_home_rental,0,1
649791152644727058,480528,la Font de la Guatlla,Entire home/apt,41.37233,2.14766,134.0,40,346,0.24,32,61.2,medium_term_home_rental,1,2
649799849191405114,86278272,la Dreta de l'Eixample,Entire home/apt,41.39277,2.16164,213.0,9,91,0.43,3,45.4,commercial,0,1
650343788140658964,447375626,Sant Gervasi - Galvany,Entire home/apt,41.3997478,2.1516045,252.0,170,72,0.08,32,53.8,medium_term_home_rental,0,1
650356834764938278,180100583,la Dreta de l'Eixample,Private room,41.39250078552021,2.1779418396873966,60.0,1,278,3.11,3,25.2,casual,0,1
650574813481686771,406390813,la Marina del Prat Vermell,Entire home/apt,41.35272,2.14421,130.0,7,332,,30,63.5,medium_term_home_rental,1,2
651094159098043665,464673174,la Sagrada Família,Entire home/apt,41.4033316,2.1714857,270.0,1,290,1.1,2,55.9,commercial,1,2
651128822020421819,43565515,el Fort Pienc,Entire home/apt,41.3996,2.18109,120.0,34,365,0.17,1,61.9,commercial,1,2
651339156737739403,5843487,les Tres Torres,Entire home/apt,41.39233,2.13193,,13,21,0.08,32,41.8,medium_term_home_rental,0,1
651470163593240325,394998732,la Dreta de l'Eixample,Private room,41.39400693337058,2.1704062579535166,70.0,7,324,2.73,4,28.1,casual,0,1
652161642558349848,300939136,la Dreta de l'Eixample,Entire home/apt,41.392216256245206,2.170176504357153,560.0,1,334,1.82,2,58.3,commercial,1,2
652949441685292527,394998732,la Dreta de l'Eixample,Private room,41.39497,2.17338,75.0,7,329,2.53,4,28.4,casual,0,1
653391331817297250,172816222,el Raval,Entire home/apt,41.38165,2.16756,59.0,1,76,0.69,28,39.1,commercial,0,1
653435084469466832,221480824,les Corts,Private room,41.39028,2.14164,58.0,244,253,,60,28.1,medium_term_room_rental,0,1
653638312452638458,414713135,Diagonal Mar i el Front Marítim del Poblenou,Private room,41.401383162885686,2.208162757616189,60.0,2,286,3.56,4,25.7,casual,0,1
653674666389271707,465249301,el Poble Sec,Entire home/apt,41.37408,2.159,130.0,2,342,0.33,31,58.8,medium_term_home_rental,1,2
654092989438244192,447375626,Sant Gervasi - Galvany,Entire home/apt,41.3997478,2.1516045,256.0,170,46,,32,52.4,medium_term_home_rental,0,1
654135269374189140,447375626,Sant Gervasi - Galvany,Entire home/apt,41.3997478,2.1516045,226.0,170,94,0.05,32,55.0,medium_term_home_rental,0,1
654164495421642086,465352565,el Guinardó,Private room,41.41941,2.17354,72.0,1,43,3.85,3,12.3,casual,0,0
654219840679706390,221480824,Sant Gervasi - Galvany,Private room,41.39245,2.14097,44.0,244,257,,60,28.3,medium_term_room_rental,0,1
654233330980959652,465373548,"Sant Pere, Santa Caterina i la Ribera",Private room,41.38353133661823,2.181613700289309,82.0,5,138,1.03,3,17.8,casual,0,0
654250476192104263,77963558,el Barri Gòtic,Entire home/apt,41.38179,2.17498,50.0,2,344,0.83,31,58.9,medium_term_home_rental,1,2
654368869071411731,3021973,la Sagrada Família,Private room,41.40691,2.17534,55.0,5,342,0.3,32,29.0,medium_term_room_rental,0,1
654771377097442227,407093099,el Raval,Entire home/apt,41.37634,2.17436,,3,196,0.27,64,40.8,commercial,1,2
654855539201805715,1683936,el Poble Sec,Entire home/apt,41.3728682,2.1562096,227.0,13,8,1.87,2,41.1,commercial,0,1
654931709401915174,9400556,la Sagrada Família,Entire home/apt,41.40018,2.17394,87.0,101,282,3.96,1,61.3,commercial,1,2
655055048956817000,3021973,la Sagrada Família,Private room,41.40852,2.1771,55.0,5,314,0.24,32,27.4,medium_term_room_rental,0,1
655065687362819994,3021973,la Sagrada Família,Private room,41.40859,2.17557,40.0,5,323,0.29,32,27.9,medium_term_room_rental,0,1
655100198489767021,440117199,el Camp de l'Arpa del Clot,Private room,41.41548,2.1821,95.0,1,363,0.26,1,29.9,casual,0,1
655354683274523793,387724487,Sants,Private room,41.37924,2.13864,30.0,2,153,0.21,31,18.4,medium_term_room_rental,0,0
655450988312165058,28388457,el Parc i la Llacuna del Poblenou,Entire home/apt,41.3935,2.19118,261.0,18,87,0.58,3,45.7,commercial,0,1
655470104406488560,346367515,el Camp d'en Grassot i Gràcia Nova,Entire home/apt,41.40215,2.16465,146.0,514,308,0.07,32,86.9,medium_term_home_rental,1,3
655503685795926092,434205774,la Dreta de l'Eixample,Private room,41.3921849,2.1703916,48.0,23,101,0.31,1,16.8,casual,0,0
655508366720455194,346367515,el Camp d'en Grassot i Gràcia Nova,Entire home/apt,41.40432,2.1653,137.0,514,312,0.04,32,87.1,medium_term_home_rental,1,3
655524809171454502,461820156,la Dreta de l'Eixample,Private room,41.3964025,2.1739883,18.0,23,137,,32,18.8,medium_term_room_rental,0,0
655545839169555859,434205774,la Dreta de l'Eixample,Private room,41.3921849,2.1703916,,23,1,0.25,1,11.3,casual,0,0
655560601170524290,434205774,la Dreta de l'Eixample,Private room,41.3921849,2.1703916,55.0,23,60,0.26,1,14.5,casual,0,0
655602942801469092,447375626,Sant Gervasi - Galvany,Entire home/apt,41.3997478,2.1516045,319.0,170,267,0.03,32,64.5,medium_term_home_rental,1,2
655736769989728383,228780086,el Barri Gòtic,Entire home/apt,41.379274,2.176689,190.0,1,137,0.31,33,47.5,medium_term_home_rental,0,1
656117489866704375,396097003,la Dreta de l'Eixample,Entire home/apt,41.3880627,2.1690864,341.0,5,215,4.25,3,52.0,commercial,1,2
656158625574063303,310504286,Sants,Private room,41.37768,2.14168,53.0,2,301,1.19,3,26.5,casual,0,1
656254736722976704,447375626,Sant Gervasi - Galvany,Entire home/apt,41.3997478,2.1516045,215.0,170,52,0.1,32,52.7,medium_term_home_rental,0,1
656255045399262329,447375626,Sant Gervasi - Galvany,Entire home/apt,41.3997478,2.1516045,232.0,170,137,0.16,32,57.4,medium_term_home_rental,0,1
656903021113715976,147646238,la Sagrada Família,Entire home/apt,41.404816341,2.17610394,260.0,9,16,2.94,1,41.3,commercial,0,1
657114901851072904,64805231,Hostafrancs,Entire home/apt,41.37868,2.1438,114.0,36,267,0.14,31,56.7,medium_term_home_rental,1,2
657189725659746457,441903311,el Fort Pienc,Private room,41.40072,2.18209,27.0,1,226,0.81,31,22.4,medium_term_room_rental,0,1
657477525450520156,466105266,Sants,Private room,41.3738213,2.1383285,53.0,1,139,1.13,27,12.6,casual,0,0
658372230120794830,346367515,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.3872,2.15249,117.0,514,221,,32,82.1,medium_term_home_rental,1,3
658380573978174503,1744516,la Vila de Gràcia,Entire home/apt,41.40608,2.1573,185.0,39,21,1.01,5,43.3,commercial,0,1
658725327988351584,188703910,"Sant Pere, Santa Caterina i la Ribera",Private room,41.38353419088477,2.180515013099236,72.0,1,335,2.6,2,28.4,casual,0,1
659054725392312339,346367515,Sant Gervasi - Galvany,Entire home/apt,41.40004,2.1464,97.0,514,311,,32,87.0,medium_term_home_rental,1,3
659086386572544131,82631713,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.3919859,2.1542665,471.0,1,297,3.24,4,56.3,commercial,1,2
659169786153328646,299462,Provençals del Poblenou,Entire home/apt,41.40901,2.20337,115.0,130,329,1.67,2,65.6,commercial,1,2
659255626451787023,443059002,la Sagrada Família,Private room,41.40579,2.18036,50.0,1,230,3.86,4,22.6,casual,0,1
659731241088505363,291227246,"Sant Pere, Santa Caterina i la Ribera",Private room,41.385152,2.1826196,62.0,1,351,1.2,1,29.2,casual,0,1
659782379676012168,38013761,el Raval,Entire home/apt,41.37842,2.16561,90.0,1,346,0.28,31,59.0,medium_term_home_rental,1,2
659835504018622570,224618386,la Barceloneta,Entire home/apt,41.37596,2.19096,60.0,13,188,0.22,32,51.0,medium_term_home_rental,1,2
659843427429915996,24910925,el Raval,Entire home/apt,41.38298,2.1699,83.0,1,224,0.34,31,52.3,medium_term_home_rental,1,2
659883255088948346,77505848,la Vila de Gràcia,Entire home/apt,41.40123,2.15377,72.0,1,284,0.19,32,55.5,medium_term_home_rental,1,2
659892754049219999,346367515,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.39302,2.15239,139.0,514,313,,32,87.1,medium_term_home_rental,1,3
659993664314807771,427640443,el Camp d'en Grassot i Gràcia Nova,Private room,41.40879,2.16081,99.0,2,199,0.13,32,20.9,medium_term_room_rental,0,1
660000460229528902,346367515,la Vila de Gràcia,Entire home/apt,41.40061,2.15697,143.0,514,190,0.19,32,80.4,medium_term_home_rental,1,3
660003512190518752,100152046,la Vila Olímpica del Poblenou,Entire home/apt,41.3962369,2.1960474,102.0,10,58,0.54,31,43.7,medium_term_home_rental,0,1
660127511559355857,418270816,Sarrià,Entire home/apt,41.394817,2.1245992,213.0,15,361,2.21,1,60.6,commercial,1,2
660129748682163259,418270816,Sarrià,Entire home/apt,41.394817,2.1245992,184.0,15,360,1.29,1,60.5,commercial,1,2
660131950555612074,418270816,Sarrià,Entire home/apt,41.394817,2.1245992,194.0,15,355,0.31,1,60.3,commercial,1,2
660135644455590631,418270816,Sarrià,Entire home/apt,41.394817,2.1245992,166.0,15,261,0.11,1,55.1,commercial,1,2
660138339665707557,418270816,Sarrià,Entire home/apt,41.394817,2.1245992,181.0,15,290,0.05,1,56.7,commercial,1,2
